date,air_pressure,water_vapor_pressure,relative_air_humidity,specific_air_humidity,average_cloud_cover,temperature,wind_speed,downfall,cloudy_weather
datetime64[ns],object,float64,float64,float64,float64,float64,float64,float64,float64
2017-04-15 00:00:00,991.3,3.7,55.0,2.3,2.0,1.6,4.7,0.0,0.0
2017-04-16 00:00:00,996.3,3.9,56.0,2.5,4.3,2.1,4.7,0.0,0.0
2017-04-17 00:00:00,1004.9,3.8,52.0,2.4,2.3,3.0,4.6,0.2,0.0
2017-04-18 00:00:00,1015.3,4.0,56.0,2.5,3.0,2.5,3.9,0.0,0.0
2017-04-19 00:00:00,1011.3,4.8,60.0,3.0,7.3,3.8,5.1,0.0,1.0
2017-04-20 00:00:00,995.2,6.7,81.0,4.2,7.0,4.4,11.5,6.8,1.0
2017-04-21 00:00:00,986,6.0,84.0,3.8,8.0,2.2,9.8,10.7,1.0
2017-04-22 00:00:00,993.5,5.8,84.0,3.7,7.0,1.8,7.0,6.2,1.0
2017-04-23 00:00:00,992.7,5.3,84.0,3.3,5.7,0.5,,10.8,0.0
2017-04-24 00:00:00,988,4.4,66.0,2.7,3.3,1.3,4.7,3.7,0.0
2017-04-25 00:00:00,990.2,4.9,64.0,3.1,5.3,3.3,5.0,0.0,0.0
2017-04-26 00:00:00,991.9,5.5,79.0,3.4,5.7,1.8,5.5,1.1,0.0
2017-04-27 00:00:00,995.5,5.2,75.0,3.3,3.3,2.0,3.8,1.1,0.0
2017-04-28 00:00:00,1005.7,4.2,58.0,2.6,1.3,3.2,5.0,0.0,0.0
2017-04-29 00:00:00,1007,4.1,47.0,2.5,1.7,5.1,5.9,0.0,0.0
2017-04-30 00:00:00,1004.5,5.6,66.0,3.5,1.0,4.3,5.5,0.0,0.0
2017-05-01 00:00:00,1009.6,5.5,56.0,3.4,2.0,7.2,3.6,0.0,0.0
2017-05-02 00:00:00,1017.6,5.7,58.0,3.5,1.3,6.9,4.6,0.0,0.0
2017-05-03 00:00:00,1022.5,5.7,62.0,3.5,1.0,6.0,4.8,0.0,0.0
2017-05-04 00:00:00,1022.6,5.8,58.0,3.5,7.0,7.3,3.3,0.0,1.0
2017-05-05 00:00:00,1016.1,6.8,53.0,4.2,3.0,11.2,4.3,0.0,0.0
2017-05-06 00:00:00,1006.8,8.2,80.0,5.1,7.3,7.2,4.1,0.0,1.0
2017-05-07 00:00:00,1008.4,5.3,65.0,3.3,,4.1,5.7,0.0,
2017-05-08 00:00:00,1010.9,5.0,65.0,3.1,6.0,3.2,5.8,0.0,0.0
2017-05-09 00:00:00,1000.9,5.4,74.0,3.3,,2.7,4.5,2.0,
2017-05-10 00:00:00,992.6,4.1,55.0,2.6,4.3,3.6,5.2,0.0,0.0
2017-05-11 00:00:00,990.4,4.7,51.0,2.9,4.3,5.9,4.0,0.0,0.0
2017-05-12 00:00:00,995.5,5.1,50.0,3.2,3.3,7.7,4.0,0.0,0.0
2017-05-13 00:00:00,998.7,6.0,49.0,3.7,1.3,10.2,4.1,0.0,0.0
2017-05-14 00:00:00,1000.4,7.6,59.0,4.7,3.3,11.1,4.9,0.0,0.0
2017-05-15 00:00:00,1007.4,7.2,61.0,4.5,5.3,9.7,4.7,0.0,0.0
2017-05-16 00:00:00,1003,7.9,60.0,4.9,4.0,11.4,7.4,0.0,0.0
2017-05-17 00:00:00,1001.1,10.2,76.0,6.4,6.0,11.6,5.6,1.1,0.0
2017-05-18 00:00:00,993.6,11.4,80.0,7.2,7.3,12.1,3.2,0.3,1.0
2017-05-19 00:00:00,1001.5,9.5,74.0,5.9,,10.8,3.6,1.6,
2017-05-20 00:00:00,1003.5,9.2,66.0,5.7,0.7,12.3,5.0,0.0,0.0
2017-05-21 00:00:00,1004,10.0,83.0,6.2,7.3,9.7,4.1,0.0,1.0
2017-05-22 00:00:00,1002.5,9.6,94.0,6.0,8.0,7.1,3.8,12.4,1.0
2017-05-23 00:00:00,999.6,8.9,79.0,5.5,5.0,8.9,4.1,3.3,0.0
2017-05-24 00:00:00,999.7,9.6,83.0,6.0,5.7,9.0,4.8,0.0,0.0
2017-05-25 00:00:00,1000.5,10.0,89.0,6.3,8.0,8.7,6.0,7.2,1.0
2017-05-26 00:00:00,1003.9,11.3,93.0,7.1,8.0,9.8,3.3,5.9,1.0
2017-05-27 00:00:00,1000,13.1,87.0,8.2,7.3,13.0,3.8,8.6,1.0
2017-05-28 00:00:00,994.8,13.0,87.0,8.2,7.7,13.0,3.3,0.2,1.0
2017-05-29 00:00:00,998.7,7.8,67.0,4.9,2.0,9.5,4.0,2.2,0.0
2017-05-30 00:00:00,992.5,7.6,70.0,4.8,2.3,8.4,4.1,0.0,0.0
2017-05-31 00:00:00,994.8,6.5,72.0,4.1,6.0,5.4,6.8,0.0,0.0
2017-06-01 00:00:00,1000.4,7.5,83.0,4.7,7.3,5.5,7.5,9.0,1.0
2017-06-02 00:00:00,1001.6,6.5,58.0,4.0,2.3,9.4,5.4,3.4,0.0
2017-06-03 00:00:00,998.1,9.4,72.0,5.9,6.3,10.9,4.1,0.0,0.0
2017-06-04 00:00:00,990.7,11.1,83.0,7.0,5.7,11.3,3.5,0.1,0.0
2017-06-05 00:00:00,988,9.0,73.0,5.7,5.3,10.3,5.0,8.7,0.0
2017-06-06 00:00:00,988.5,9.7,61.0,6.2,,14.4,5.4,0.0,
2017-06-07 00:00:00,990.2,9.5,47.0,6.0,,17.9,6.6,0.0,
2017-06-08 00:00:00,990.6,9.4,52.0,5.9,,16.2,6.8,0.0,
2017-06-09 00:00:00,994,9.9,53.0,6.2,4.0,16.8,5.4,0.0,0.0
2017-06-10 00:00:00,995.7,13.5,84.0,8.4,7.3,14.0,5.0,0.0,1.0
2017-06-11 00:00:00,988.8,14.4,86.0,9.1,6.0,14.9,3.6,6.4,0.0
2017-06-12 00:00:00,981.4,12.7,90.0,8.1,,12.0,4.3,0.1,
2017-06-13 00:00:00,992.3,12.3,89.0,7.7,6.7,11.9,4.3,13.0,1.0
2017-06-14 00:00:00,999.1,11.4,79.0,7.2,,12.6,3.9,0.9,
2017-06-15 00:00:00,995.3,11.6,68.0,7.3,5.7,15.4,3.9,0.0,0.0
2017-06-16 00:00:00,993.2,12.6,78.0,8.0,6.7,14.3,5.7,0.0,1.0
2017-06-17 00:00:00,999,11.7,83.0,7.3,6.3,12.2,4.2,8.3,0.0
2017-06-18 00:00:00,997.4,12.1,88.0,7.6,7.0,11.8,5.3,8.1,1.0
2017-06-19 00:00:00,996.9,10.8,84.0,6.7,6.3,10.6,6.4,14.6,0.0
2017-06-20 00:00:00,993.3,9.5,87.0,6.0,8.0,8.4,7.7,6.3,1.0
2017-06-21 00:00:00,998.4,9.5,83.0,5.9,7.3,8.9,7.0,13.7,1.0
2017-06-22 00:00:00,993.1,9.6,70.0,6.0,,11.9,4.6,1.5,
2017-06-23 00:00:00,985.8,12.1,76.0,7.7,6.0,14.1,3.8,0.0,0.0
2017-06-24 00:00:00,982.1,10.4,74.0,6.6,7.3,12.1,4.8,5.5,1.0
2017-06-25 00:00:00,977.3,9.3,68.0,5.9,,11.9,4.7,0.1,
2017-06-26 00:00:00,984,9.7,85.0,6.1,7.3,8.9,6.7,2.0,1.0
2017-06-27 00:00:00,995.9,8.5,76.0,5.3,5.3,8.8,5.8,5.1,0.0
2017-06-28 00:00:00,997.5,7.9,61.0,4.9,2.7,11.2,3.7,0.2,0.0
2017-06-29 00:00:00,995.1,9.9,59.0,6.2,1.0,15.6,4.7,0.0,0.0
2017-06-30 00:00:00,993.1,8.1,34.0,5.1,0.3,20.4,5.8,0.0,0.0
2017-07-01 00:00:00,989.5,11.0,62.0,6.9,4.3,16.2,4.8,0.0,0.0
2017-07-02 00:00:00,986.1,11.6,84.0,7.4,7.3,12.0,3.1,12.9,1.0
2017-07-03 00:00:00,991.9,9.9,74.0,6.2,6.7,11.3,4.1,0.4,1.0
2017-07-04 00:00:00,999.6,9.8,79.0,6.1,6.7,10.1,4.6,0.3,1.0
2017-07-05 00:00:00,1003,8.5,69.0,5.3,5.7,10.1,4.9,1.3,0.0
2017-07-06 00:00:00,1001.6,8.6,67.0,5.4,5.0,11.1,3.5,0.0,0.0
2017-07-07 00:00:00,995.2,10.0,62.0,6.3,5.0,14.6,3.3,0.0,0.0
2017-07-08 00:00:00,994.6,11.2,84.0,7.1,8.0,11.5,3.9,0.0,1.0
2017-07-09 00:00:00,991.2,11.4,79.0,7.2,,12.6,3.2,12.3,
2017-07-10 00:00:00,991.2,11.0,70.0,6.9,4.7,13.7,4.7,1.0,0.0
2017-07-11 00:00:00,990.2,11.6,83.0,7.3,8.0,12.0,3.3,0.6,1.0
2017-07-12 00:00:00,990.4,10.7,85.0,6.8,7.7,10.4,5.4,15.6,1.0
2017-07-13 00:00:00,996.7,9.9,79.0,6.2,7.3,10.3,5.3,10.3,1.0
2017-07-14 00:00:00,997.2,9.4,77.0,5.9,7.0,10.0,4.6,2.9,1.0
2017-07-15 00:00:00,996.4,10.6,69.0,6.6,4.7,13.6,5.1,1.0,0.0
2017-07-16 00:00:00,991.3,11.7,77.0,7.4,7.0,13.2,6.0,4.9,1.0
2017-07-17 00:00:00,991.4,9.9,77.0,6.2,,10.9,6.8,2.0,
2017-07-18 00:00:00,1000.2,11.1,87.0,6.9,8.0,10.6,5.6,3.2,1.0
2017-07-19 00:00:00,1004.1,10.8,79.0,6.7,6.3,11.8,4.0,2.4,0.0
2017-07-20 00:00:00,998.4,11.2,70.0,7.0,1.0,14.3,5.1,0.0,0.0
2017-07-21 00:00:00,997.3,12.5,57.0,7.8,0.0,19.4,4.2,0.0,0.0
2017-07-22 00:00:00,1003.3,14.4,70.0,9.0,3.0,18.1,4.0,0.0,0.0
2017-07-23 00:00:00,1002,13.7,70.0,8.5,3.0,17.5,5.5,0.0,0.0
2017-07-24 00:00:00,999.9,11.4,55.0,7.1,3.0,18.3,6.1,0.0,0.0
2017-07-25 00:00:00,999.5,13.9,72.0,8.7,3.7,17.2,5.4,0.0,0.0
2017-07-26 00:00:00,993.3,15.7,80.0,9.9,6.0,17.3,4.0,1.1,0.0
2017-07-27 00:00:00,985.7,13.6,61.0,8.6,5.0,19.6,5.0,0.0,0.0
2017-07-28 00:00:00,985.6,13.6,68.0,8.6,,17.8,3.8,0.0,
2017-07-29 00:00:00,987.2,12.1,68.0,7.7,3.3,16.0,3.1,0.1,0.0
2017-07-30 00:00:00,988.2,13.1,70.0,8.3,,16.9,2.8,0.0,
2017-07-31 00:00:00,985.2,13.7,78.0,8.7,,15.7,6.5,0.0,
2017-08-01 00:00:00,992.2,13.6,81.0,8.5,6.0,14.9,3.3,1.8,0.0
2017-08-02 00:00:00,992,13.3,84.0,8.4,4.7,13.9,4.5,2.2,0.0
2017-08-03 00:00:00,990.3,12.7,70.0,8.0,2.0,16.3,5.6,0.0,0.0
2017-08-04 00:00:00,982.9,12.4,67.0,7.9,6.3,16.3,4.8,0.0,0.0
2017-08-05 00:00:00,986.1,12.9,71.0,8.2,5.7,16.0,2.8,0.1,0.0
2017-08-06 00:00:00,990.4,13.5,73.0,8.5,5.3,16.5,4.8,0.0,0.0
2017-08-07 00:00:00,995.2,13.8,86.0,8.7,7.3,14.0,4.2,1.7,1.0
2017-08-08 00:00:00,999.9,12.5,79.0,7.8,6.0,13.9,4.3,3.2,0.0
2017-08-09 00:00:00,1001.2,12.6,76.0,7.9,5.7,14.8,4.1,0.1,0.0
2017-08-10 00:00:00,995.9,12.8,79.0,8.0,7.0,14.2,5.1,0.9,1.0
2017-08-11 00:00:00,988.6,13.5,81.0,8.5,6.3,14.8,3.9,1.1,0.0
2017-08-12 00:00:00,988,11.7,83.0,7.4,7.3,12.2,3.8,0.7,1.0
2017-08-13 00:00:00,993.3,9.3,76.0,5.9,5.3,10.2,7.4,7.7,0.0
2017-08-14 00:00:00,1002.9,9.4,67.0,5.8,7.0,12.1,6.9,0.6,1.0
2017-08-15 00:00:00,999.9,11.1,72.0,6.9,6.7,13.7,4.9,0.0,1.0
2017-08-16 00:00:00,997.4,12.9,85.0,8.1,7.0,13.2,6.5,2.3,1.0
2017-08-17 00:00:00,995.9,11.4,67.0,7.2,6.7,15.6,6.1,10.6,1.0
2017-08-18 00:00:00,990,12.0,66.0,7.6,5.3,16.0,5.2,0.0,0.0
2017-08-19 00:00:00,983.7,13.4,83.0,8.5,6.0,14.2,2.8,0.1,0.0
2017-08-20 00:00:00,988.2,12.8,92.0,8.1,7.7,11.9,5.0,34.0,1.0
2017-08-21 00:00:00,1002.3,10.4,80.0,6.5,8.0,10.9,4.2,12.6,1.0
2017-08-22 00:00:00,1006.9,9.8,79.0,6.1,7.3,10.2,3.6,0.3,1.0
2017-08-23 00:00:00,1001.6,10.0,83.0,6.2,,9.8,2.5,0.0,
2017-08-24 00:00:00,996.8,9.6,77.0,6.0,,10.4,3.3,0.8,
2017-08-25 00:00:00,997.3,9.5,82.0,6.0,,9.2,4.6,0.6,
2017-08-26 00:00:00,1000.9,9.3,76.0,5.8,8.0,10.0,3.1,0.7,1.0
2017-08-27 00:00:00,999,9.2,72.0,5.8,1.3,10.8,2.9,1.3,0.0
2017-08-28 00:00:00,992,11.6,75.0,7.3,6.7,13.7,3.9,0.5,1.0
2017-08-29 00:00:00,987.3,12.5,85.0,7.9,7.3,12.8,5.2,2.9,1.0
2017-08-30 00:00:00,989.6,9.4,68.0,5.9,3.3,12.3,7.8,1.6,0.0
2017-08-31 00:00:00,994.3,10.7,78.0,6.7,7.0,11.8,3.6,0.2,1.0
2017-09-01 00:00:00,1000.1,10.7,83.0,6.7,5.7,10.7,5.3,0.1,0.0
2017-09-02 00:00:00,1004.7,10.0,74.0,6.2,2.3,11.9,3.8,1.3,0.0
2017-09-03 00:00:00,1004.5,9.7,67.0,6.0,0.0,13.1,2.9,0.2,0.0
2017-09-04 00:00:00,1004.4,8.8,57.0,5.5,4.3,13.6,5.2,0.1,0.0
2017-09-05 00:00:00,998.9,10.3,63.0,6.5,6.3,14.5,8.0,0.4,0.0
2017-09-06 00:00:00,993.4,11.0,68.0,6.9,7.3,14.2,7.2,3.2,1.0
2017-09-07 00:00:00,992.1,9.8,65.0,6.1,7.7,13.0,4.8,0.2,1.0
2017-09-08 00:00:00,983.4,8.1,59.0,5.1,4.7,12.1,4.9,0.6,0.0
2017-09-09 00:00:00,979.9,9.4,65.0,6.0,5.0,12.6,4.6,0.2,0.0
2017-09-10 00:00:00,975.3,11.6,83.0,7.5,7.3,12.1,2.9,0.2,1.0
2017-09-11 00:00:00,973.2,10.2,66.0,6.5,2.3,13.7,8.2,0.7,0.0
2017-09-12 00:00:00,972.3,9.9,61.0,6.4,4.7,14.4,5.9,0.1,0.0
2017-09-13 00:00:00,973.8,11.8,86.0,7.6,7.7,11.7,4.5,11.0,1.0
2017-09-14 00:00:00,978,11.8,87.0,7.5,6.3,11.5,2.6,0.6,0.0
2017-09-15 00:00:00,986,11.2,84.0,7.1,6.0,11.3,4.3,0.0,0.0
2017-09-16 00:00:00,996.7,10.2,84.0,6.4,6.7,9.8,3.6,0.2,1.0
2017-09-17 00:00:00,1002.4,10.2,87.0,6.4,6.0,9.4,2.4,3.4,0.0
2017-09-18 00:00:00,998.9,11.1,92.0,7.0,7.7,9.9,2.4,3.3,1.0
2017-09-19 00:00:00,997.7,9.5,78.0,6.0,5.0,10.0,5.2,0.6,0.0
2017-09-20 00:00:00,1000.8,6.6,57.0,4.1,2.0,9.4,4.9,0.6,0.0
2017-09-21 00:00:00,1003.2,7.6,59.0,4.7,3.0,10.7,5.8,0.3,0.0
2017-09-22 00:00:00,1006.4,8.6,60.0,5.3,2.0,12.4,5.5,0.4,0.0
2017-09-23 00:00:00,1011,10.0,71.0,6.1,5.0,12.1,4.9,0.7,0.0
2017-09-24 00:00:00,1014.3,11.4,68.0,7.0,3.0,14.8,4.8,0.0,0.0
2017-09-25 00:00:00,1018,11.7,70.0,7.2,0.0,14.7,4.8,0.3,0.0
2017-09-26 00:00:00,1019.6,9.0,57.0,5.5,0.0,14.0,5.9,0.1,0.0
2017-09-27 00:00:00,1020.9,9.8,64.0,6.0,0.7,13.3,5.1,0.0,0.0
2017-09-28 00:00:00,1018.5,8.5,57.0,5.2,3.3,13.1,6.2,0.0,0.0
2017-09-29 00:00:00,1013.6,8.5,57.0,5.2,0.3,12.9,5.7,0.0,0.0
2017-09-30 00:00:00,1007.1,8.2,56.0,5.1,4.3,12.7,9.1,0.0,0.0
2017-10-01 00:00:00,1000.4,8.1,58.0,5.1,5.3,11.9,7.0,0.1,0.0
2017-10-02 00:00:00,977.9,8.8,60.0,5.6,5.3,12.7,9.9,1.2,0.0
2017-10-03 00:00:00,972.5,9.1,67.0,5.8,4.3,11.7,5.3,1.9,0.0
2017-10-04 00:00:00,975.4,8.8,81.0,5.7,6.0,8.3,6.3,8.4,0.0
2017-10-05 00:00:00,978.8,9.0,84.0,5.7,8.0,8.0,4.2,0.5,1.0
2017-10-06 00:00:00,988.9,8.9,87.0,5.6,8.0,7.2,5.5,10.2,1.0
2017-10-07 00:00:00,985.9,7.4,90.0,4.7,6.7,4.2,5.4,9.3,1.0
2017-10-08 00:00:00,997.8,9.0,92.0,5.6,6.7,6.5,2.6,3.8,1.0
2017-10-09 00:00:00,999.9,7.3,78.0,4.6,2.7,6.0,3.1,4.4,0.0
2017-10-10 00:00:00,988.3,6.3,66.0,4.0,1.3,6.5,4.0,0.0,0.0
2017-10-11 00:00:00,980.8,7.1,77.0,4.5,4.7,6.1,6.1,0.0,0.0
2017-10-12 00:00:00,984.5,8.5,90.0,5.4,7.7,6.2,2.9,0.3,1.0
2017-10-13 00:00:00,990.2,8.6,81.0,5.4,6.3,7.9,4.1,2.6,0.0
2017-10-14 00:00:00,988.7,8.7,77.0,5.5,6.7,8.8,6.5,2.6,1.0
2017-10-15 00:00:00,989.7,8.7,75.0,5.5,6.7,9.2,5.9,2.3,1.0
2017-10-16 00:00:00,993.3,8.6,81.0,5.4,8.0,7.8,11.2,2.5,1.0
2017-10-17 00:00:00,990.3,7.7,82.0,4.8,6.0,6.0,4.7,1.7,0.0
2017-10-18 00:00:00,998.3,8.6,86.0,5.4,7.0,6.9,5.1,7.1,1.0
2017-10-19 00:00:00,1003,6.8,84.0,4.2,5.3,4.1,3.3,1.2,0.0
2017-10-20 00:00:00,999.8,6.1,67.0,3.8,1.3,5.9,4.7,0.1,0.0
2017-10-21 00:00:00,999.1,6.2,56.0,3.9,3.7,8.4,7.4,0.3,0.0
2017-10-22 00:00:00,998.1,6.3,66.0,3.9,0.7,6.3,5.0,0.0,0.0
2017-10-23 00:00:00,1003.4,4.8,56.0,3.0,0.0,4.8,7.0,0.0,0.0
2017-10-24 00:00:00,996.8,5.0,54.0,3.1,4.0,5.8,8.9,0.0,0.0
2017-10-25 00:00:00,986.8,6.8,71.0,4.3,6.7,6.4,8.6,0.1,1.0
2017-10-26 00:00:00,992.3,8.8,91.0,5.5,7.3,6.4,3.3,4.8,1.0
2017-10-27 00:00:00,990.4,8.7,90.0,5.5,8.0,6.4,5.3,1.2,1.0
2017-10-28 00:00:00,974.5,7.4,89.0,4.7,,4.2,6.6,17.4,
2017-10-29 00:00:00,988.6,6.0,82.0,3.8,6.7,2.6,6.2,8.5,1.0
2017-10-30 00:00:00,998.9,6.0,90.0,3.7,8.0,1.1,4.5,2.5,1.0
2017-10-31 00:00:00,990.8,8.3,89.0,5.2,8.0,5.8,6.0,19.3,1.0
2017-11-01 00:00:00,980.8,9.4,93.0,6.0,7.0,7.2,4.0,3.9,1.0
2017-11-02 00:00:00,989,6.7,81.0,4.3,7.7,4.2,5.9,3.6,1.0
2017-11-03 00:00:00,983.7,5.4,66.0,3.4,8.0,4.3,4.9,1.3,1.0
2017-11-04 00:00:00,979.8,6.7,80.0,4.3,7.0,4.5,3.2,1.0,1.0
2017-11-05 00:00:00,982.9,6.9,86.0,4.4,8.0,3.9,2.5,0.1,1.0
2017-11-06 00:00:00,995.8,6.0,84.0,3.8,7.3,2.1,5.6,6.4,1.0
2017-11-07 00:00:00,998,5.5,76.0,3.5,6.7,2.5,4.5,2.8,1.0
2017-11-08 00:00:00,996.9,6.3,78.0,3.9,5.7,4.1,2.7,0.5,0.0
2017-11-09 00:00:00,976.7,6.3,69.0,4.0,5.3,6.1,9.4,1.1,0.0
2017-11-10 00:00:00,974.4,5.2,73.0,3.3,5.7,2.0,6.7,1.7,0.0
2017-11-11 00:00:00,972,4.9,67.0,3.1,6.0,2.6,7.4,0.2,0.0
2017-11-12 00:00:00,979.9,6.5,89.0,4.1,7.3,2.4,5.0,7.9,1.0
2017-11-13 00:00:00,994.6,5.8,88.0,3.6,8.0,1.0,4.9,4.6,1.0
2017-11-14 00:00:00,988,5.3,81.0,3.3,7.3,0.6,9.7,1.7,1.0
2017-11-15 00:00:00,991.4,6.3,87.0,4.0,8.0,2.5,6.3,2.1,1.0
2017-11-16 00:00:00,989,5.5,73.0,3.5,6.7,2.9,5.2,2.6,1.0
2017-11-17 00:00:00,980.5,5.2,73.0,3.3,5.7,2.0,6.9,0.3,0.0
2017-11-18 00:00:00,977.7,3.7,63.0,2.4,2.7,-0.4,5.5,0.5,0.0
2017-11-19 00:00:00,990.4,3.8,87.0,2.4,3.7,-4.5,2.5,0.2,0.0
2017-11-20 00:00:00,995.1,3.4,86.0,2.1,5.3,-5.9,2.6,0.2,0.0
2017-11-21 00:00:00,996.4,2.5,85.0,1.6,3.3,-9.8,3.3,0.0,0.0
2017-11-22 00:00:00,982.9,3.1,64.0,1.9,3.7,-3.4,7.7,0.0,0.0
2017-11-23 00:00:00,960.5,6.5,67.0,4.3,5.3,6.6,7.3,1.1,0.0
2017-11-24 00:00:00,969.6,3.9,47.0,2.5,8.0,4.4,8.7,0.8,1.0
2017-11-25 00:00:00,977,3.5,48.0,2.2,5.7,2.4,7.5,0.0,0.0
2017-11-26 00:00:00,981.7,4.4,81.0,2.8,1.3,-1.5,5.7,0.1,0.0
2017-11-27 00:00:00,987.3,3.2,88.0,2.0,2.3,-7.0,2.8,0.0,0.0
2017-11-28 00:00:00,993,3.0,89.0,1.9,2.7,-7.8,2.6,0.0,0.0
2017-11-29 00:00:00,991.1,3.2,86.0,2.0,5.3,-6.4,2.9,0.0,0.0
2017-11-30 00:00:00,997,3.8,90.0,2.4,6.3,-5.0,3.4,0.1,0.0
2017-12-01 00:00:00,1000.6,3.9,83.0,2.4,6.3,-4.0,4.5,0.1,0.0
2017-12-02 00:00:00,987.6,7.1,86.0,4.5,6.3,4.1,6.0,0.8,0.0
2017-12-03 00:00:00,987.4,6.2,89.0,3.9,7.0,1.7,8.0,4.1,1.0
2017-12-04 00:00:00,996.3,5.9,93.0,3.7,7.3,0.5,5.4,1.8,1.0
2017-12-05 00:00:00,991.9,5.8,93.0,3.7,7.0,0.4,,0.0,1.0
2017-12-06 00:00:00,989.2,4.8,88.0,3.0,6.0,-1.6,5.1,0.0,0.0
2017-12-07 00:00:00,961.1,6.0,76.0,3.9,6.0,3.7,6.4,0.0,0.0
2017-12-08 00:00:00,954.1,5.9,79.0,3.8,6.7,2.9,7.9,0.0,1.0
2017-12-09 00:00:00,965.4,5.7,85.0,3.7,6.7,1.3,5.5,0.1,1.0
2017-12-10 00:00:00,968.4,3.3,68.0,2.1,1.7,-3.0,5.5,0.0,0.0
2017-12-11 00:00:00,977.1,2.9,71.0,1.8,0.7,-5.5,3.0,0.1,0.0
2017-12-12 00:00:00,978.6,3.1,78.0,2.0,6.0,-5.9,3.3,0.4,0.0
2017-12-13 00:00:00,968.8,3.8,75.0,2.5,5.7,-2.5,6.0,2.9,0.0
2017-12-14 00:00:00,969.3,3.0,87.0,1.9,1.3,-7.7,2.6,0.3,0.0
2017-12-15 00:00:00,978.6,3.0,86.0,1.9,4.0,-7.5,4.3,0.0,0.0
2017-12-16 00:00:00,988.1,4.3,87.0,2.7,8.0,-2.9,5.1,0.1,1.0
2017-12-17 00:00:00,991.4,4.1,69.0,2.6,5.3,-0.4,4.9,0.2,0.0
2017-12-18 00:00:00,997,5.9,85.0,3.7,6.3,1.8,5.8,0.0,0.0
2017-12-19 00:00:00,1001.8,6.9,88.0,4.3,7.3,3.4,4.7,0.0,1.0
2017-12-20 00:00:00,1001.3,7.0,91.0,4.3,5.7,3.2,4.5,1.3,0.0
2017-12-21 00:00:00,997.5,5.9,82.0,3.7,7.0,2.3,6.7,1.2,1.0
2017-12-22 00:00:00,996.5,5.8,86.0,3.6,7.3,1.4,,0.7,1.0
2017-12-23 00:00:00,980.8,6.1,81.0,3.9,8.0,3.0,10.6,0.7,1.0
2017-12-24 00:00:00,981.4,5.8,92.0,3.7,7.0,0.3,3.6,1.7,1.0
2017-12-25 00:00:00,977.3,5.7,94.0,3.6,7.7,-0.2,,0.0,1.0
2017-12-26 00:00:00,971.1,3.9,83.0,2.5,7.0,-3.6,6.3,0.0,1.0
2017-12-27 00:00:00,966.3,2.9,67.0,1.9,6.3,-4.5,7.1,0.5,0.0
2017-12-28 00:00:00,973.3,3.7,77.0,2.3,7.3,-3.5,4.1,0.0,1.0
2017-12-29 00:00:00,973.1,4.0,81.0,2.6,,-2.9,3.6,0.0,
2017-12-30 00:00:00,976.9,2.9,68.0,1.9,3.0,-4.8,4.3,0.0,0.0
2017-12-31 00:00:00,974.7,2.8,69.0,1.8,2.7,-5.5,3.0,0.0,0.0
2018-01-01 00:00:00,965.6,4.4,67.0,2.8,4.0,0.9,3.6,0.0,0.0
2018-01-02 00:00:00,977,5.4,87.0,3.4,6.3,0.1,4.0,0.7,0.0
2018-01-03 00:00:00,977.3,3.6,75.0,2.3,4.3,-3.3,3.6,0.2,0.0
2018-01-04 00:00:00,982.2,4.0,74.0,2.5,6.3,-1.6,4.3,0.0,0.0
2018-01-05 00:00:00,984,3.7,77.0,2.3,5.7,-3.4,5.9,0.0,0.0
2018-01-06 00:00:00,993.6,3.9,82.0,2.5,5.7,-3.4,5.0,0.0,0.0
2018-01-07 00:00:00,998.4,4.0,71.0,2.5,8.0,-1.1,12.9,5.7,1.0
2018-01-08 00:00:00,1008.7,5.6,86.0,3.5,5.3,0.9,8.0,6.1,0.0
2018-01-09 00:00:00,1010.8,3.9,75.0,,1.7,-2.4,,2.0,0.0
2018-01-10 00:00:00,-,3.3,73.0,,2.0,-4.0,,0.0,0.0
2018-01-11 00:00:00,-,4.9,83.0,,5.7,-0.5,,0.0,0.0
2018-01-12 00:00:00,-,5.2,88.0,,4.0,-0.5,,0.0,0.0
2018-01-13 00:00:00,-,3.6,80.0,,2.3,-4.3,,0.0,0.0
2018-01-14 00:00:00,-,3.4,79.0,,1.7,-4.6,,0.0,0.0
2018-01-15 00:00:00,-,4.1,75.0,,7.0,-1.4,,0.0,1.0
2018-01-16 00:00:00,-,4.9,81.0,,5.7,-0.3,,0.0,0.0
2018-01-17 00:00:00,-,4.9,84.0,,5.7,-0.7,,0.0,0.0
2018-01-18 00:00:00,-,3.8,80.0,,3.0,-3.6,,0.0,0.0
2018-01-19 00:00:00,981,3.3,86.0,2.1,0.7,-6.1,4.5,0.0,0.0
2018-01-20 00:00:00,-,3.5,85.0,,1.0,-5.4,,0.0,0.0
2018-01-21 00:00:00,-,2.9,84.0,,4.7,-7.7,,0.0,0.0
2018-01-22 00:00:00,-,2.2,79.0,,2.3,-10.7,,0.0,0.0
2018-01-23 00:00:00,-,3.4,87.0,,5.7,-6.6,,0.0,0.0
2018-01-24 00:00:00,-,6.3,77.0,,7.3,4.1,,2.0,1.0
2018-01-25 00:00:00,-,5.8,80.0,,7.0,2.3,,1.0,1.0
2018-01-26 00:00:00,991.7,5.6,87.0,3.5,6.0,0.8,5.9,3.2,0.0
2018-01-27 00:00:00,995.9,4.3,71.0,2.7,4.3,-0.1,4.3,3.9,0.0
